recall,wrecall,precision,wprecision,pred_node_count,pred_nb_node_count,pred_formula_count,pred_edge_count
0.84444445,0.7408611,0.024581004,0.02322242,2548,2117,1790,34328
0.7482916,0.86148417,0.123733334,0.1060078,2092,1677,1875,25304
0.7218182,0.7961147,0.12526539,0.08148922,3091,2479,2355,36624
0.9142857,0.9714134,0.0046865847,0.0131443,8965,7823,3414,125600
0.7467533,0.8991537,0.04443846,0.02610447,6743,5655,3713,95360
0.85542166,0.70635986,0.030962344,0.024254773,2860,2311,1195,35964
0.91803277,0.98547107,0.033158816,0.031191226,2182,1847,1719,29076
0.86206895,0.95916474,0.12223516,0.10137789,1552,786,859,21628
0.68,0.93546104,0.027586207,0.022088865,619,530,1015,7500
0.8733766,0.9624318,0.11054173,0.11915747,1834,998,1366,26092
0.87843144,0.9727131,0.10705974,0.101257175,1758,931,1289,25164
0.8947368,0.9734607,0.026259378,0.030325074,2387,1975,1866,32516
0.875,0.98869485,0.042370606,0.02705265,6554,1769,3729,101916
0.7727273,0.9608586,0.036639858,0.020091552,1499,725,1119,20212
0.8574468,0.96687347,0.089528374,0.06943184,1717,891,1251,24616
0.8665689,0.8942814,0.09192895,0.04965315,2890,2210,3209,46800
0.7894737,0.9023958,0.14191419,0.067823224,1042,851,606,10244
0.58878505,0.9622307,0.011660188,0.018339045,2165,1064,1801,29520
0.8118081,0.9493085,0.041124634,0.029670369,2570,1328,2383,34800
0.82222223,0.96791214,0.13091922,0.11079733,335,219,359,4052
0.6515957,0.8024959,0.06716684,0.052911118,3927,2969,2799,44136
0.9624413,0.993953,0.049698792,0.043930687,3371,2268,2656,50992
0.8902439,0.9382756,0.104304634,0.10994912,628,305,604,10576
0.44444445,0.99210125,0.009592326,0.008908682,903,589,834,13768
0.7730871,0.86977726,0.080323786,0.043126903,1533,982,1606,20064
0.8142857,0.70681393,0.024807528,0.01816884,2573,1800,1169,36844
0.8217822,0.7187588,0.035026267,0.033823445,1741,1381,1142,21892
0.6666667,0.60337496,0.032467533,0.022950627,1136,668,1078,17068
0.8541667,0.9669814,0.029746836,0.018624142,1242,843,1580,19792
0.9075631,0.91511893,0.034526855,0.028200418,2480,2112,1564,33228
0.8472222,0.78146636,0.027503528,0.026072606,1891,1512,1418,24684
0.9013453,0.96100855,0.07349081,0.062290605,1834,991,1143,26092
0.7194245,0.9114705,0.18534483,0.1489239,441,198,232,5608
0.6666667,0.9815143,0.0694864,0.06994614,276,175,331,3272
0.5489361,0.7748183,0.12941177,0.11744313,414,227,340,5084
0.936937,0.9820456,0.064968154,0.046387985,900,586,785,11364
0.5625,0.96703774,0.0017595309,0.00025165448,946,574,1705,16832
0.91525424,0.8672997,0.011039965,0.012747405,7712,4875,4529,113952
0.74233127,0.8773017,0.03030303,0.0212568,3426,2097,4356,52320
0.7735849,0.7925755,0.059130915,0.03544482,3361,2667,3636,45828
0.51968503,0.914573,0.08936652,0.17350566,353,100,884,10916
0.8310214,0.95794797,0.0590743,0.049249455,5159,2884,4926,83688
0.7608695,0.88567865,0.16862746,0.1260041,765,285,510,11144
0.76371306,0.89758885,0.035812672,0.024200305,7299,5163,3267,125008
0.8473685,0.9547876,0.021089999,0.012560516,4298,1820,4789,77804
0.87447697,0.9451107,0.05173255,0.05068074,6022,3629,2049,115768
0.9230769,0.9564365,0.044849332,0.061416697,1597,1154,1427,40516
0.90751445,0.94266725,0.046421662,0.058249988,2039,1547,1551,47428
0.7621178,0.85986936,0.18604651,0.16453911,4589,2865,2365,61528
0.78571427,0.8935171,0.098130845,0.07096788,1682,760,1070,18872
0.89302325,0.9824066,0.08743169,0.096771,1235,764,1098,19708
0.8968254,0.95772624,0.04964539,0.05629696,2411,2050,3666,36952
0.76657826,0.96931905,0.06352941,0.049627922,2001,1529,2125,28464
0.71428573,0.9764329,0.07029478,0.05237095,1836,331,882,31752
0.6197917,0.941589,0.19830029,0.22832215,369,166,353,6312
0.9016393,0.9937856,0.022653723,0.02046379,1362,856,1236,22776
0.59375,0.95240533,0.15571776,0.17970867,484,173,411,8220
0.90853655,0.9796499,0.11111111,0.17187464,479,289,612,8168
0.8705036,0.96018374,0.11203703,0.113145865,1278,963,1080,27440
0.66492146,0.8992051,0.09962607,0.07765308,3228,1804,3744,64600
0.8042453,0.8199309,0.04038199,0.034052618,5027,3539,3665,77872
0.6586126,0.80027294,0.1438849,0.0978839,1755,759,2085,24256
0.8934426,0.98289484,0.037062455,0.017053165,1326,664,1457,20520
0.8121212,0.9736005,0.06006768,0.052685134,1528,1188,1182,23316
0.873913,0.98121244,0.008780109,0.005716061,22956,14859,12870,424720
0.88888896,0.95466864,0.19732442,0.2228544,935,772,897,10056
0.75091577,0.8970396,0.26329115,0.17938915,317,261,395,3576
0.9573864,0.9973004,0.10178901,0.10743557,2311,1298,1621,31216
0.84415585,0.9482147,0.13939394,0.09278245,484,347,495,8136
0.7669173,0.85930216,0.015608466,0.012798531,2244,1254,3780,36108
0.8329356,0.9259248,0.04770727,0.02886293,2601,2055,4318,38552
0.8593156,0.86918825,0.018691588,0.01113803,8810,6034,5671,139596
0.84210527,0.96485794,0.038685743,0.035407178,1282,1049,1887,15512
0.64989513,0.9453423,0.054393306,0.044487346,1325,857,2151,18680
0.80722886,0.9809595,0.03154574,0.025071673,1434,1040,951,21012
0.77035826,0.91912353,0.12302071,0.113943234,1078,913,1642,12528
0.943038,0.9376967,0.06610801,0.04480258,2300,1805,1074,27668
0.97631586,0.99685395,0.04310665,0.03728927,4409,3211,5382,85368
0.88785046,0.90794176,0.09788867,0.07640061,480,329,521,6328
0.89041096,0.9502901,0.13420622,0.09518851,406,231,611,6648
0.82500005,0.8901675,0.07384988,0.049588926,775,394,826,11320
0.9171598,0.9620146,0.13271604,0.09353578,620,466,648,8080
0.8316832,0.9288581,0.06621315,0.035340905,2534,2170,2205,34592
0.9550562,0.9916543,0.02068302,0.019417271,2483,1281,2079,31360
0.7586207,0.98310685,0.060851924,0.050902367,737,358,493,9492
0.92753625,0.994177,0.012682308,0.010305042,1964,1094,3154,30672
0.84873956,0.78066224,0.020208824,0.017659288,2035,1749,2969,33428
0.9238096,0.99638104,0.013931458,0.011852509,3498,2108,3589,51428
0.8382353,0.9644547,0.03868888,0.044757288,1823,1410,1861,23996
0.9456522,0.9941139,0.055634134,0.05843842,2347,1207,2121,38368
0.7894737,0.82104796,0.13720317,0.12609494,352,199,379,4576
0.815,0.84880495,0.2733945,0.23664777,450,231,545,7900
0.93406594,0.99679375,0.015545591,0.016891547,2384,1806,3345,31736
0.5357143,0.94654006,0.0035410766,0.0015283234,1585,875,1412,26908
0.88659793,0.98965615,0.02456874,0.007513378,2365,1774,1913,30852
0.9041096,0.9717755,0.06268261,0.05155374,2793,2199,3765,33488
0.8831169,0.9440323,0.0968523,0.062610924,430,287,413,5684
0.62810946,0.5980472,0.12763321,0.076975904,1836,1587,1614,21132
0.71602434,0.86963606,0.17400418,0.13019902,660,572,954,6608
0.5945946,0.78090894,0.09144295,0.09450311,1127,837,1192,10520
0.66101694,0.978841,0.009689922,0.0069594863,1992,1585,1548,27160
0.8188406,0.9255104,0.023020258,0.022466835,1992,1610,2172,27160
0.8741722,0.9166666,0.11332313,0.08269781,765,381,653,11240
0.8888889,0.89167947,0.07640879,0.046270408,1014,535,1047,15900
0.9313726,0.9971412,0.03818828,0.033037197,1554,942,1126,19504
0.9414415,0.9963556,0.01684293,0.009871971,7168,3778,5106,119624
0.73544973,0.9339942,0.13121271,0.12004186,1018,670,503,16032
0.5051546,0.7074402,0.06647808,0.026478566,597,390,707,6560
0.36374453,0.42800626,0.06845597,0.049504526,29962,24028,3316,459964
0.9387755,0.9986969,0.022071308,0.011892168,1338,928,1178,18616
0.94117653,0.99824715,0.012507444,0.0115530295,1830,1457,1679,24112
0.8080808,0.98154724,0.033383913,0.028654361,1575,1167,1318,23904
0.85654,0.9678435,0.15208034,0.1276509,639,462,697,7676
0.81124496,0.89996374,0.05843972,0.035974972,2364,1860,3525,31612
0.43898305,0.4420253,0.032300163,0.011884273,4589,3825,3065,50288
0.79365087,0.95767176,0.028538812,0.022990901,618,355,876,15436
0.99999994,0.99999994,0.011818182,0.01418317,2538,1944,2200,28644
0.95454544,0.9935901,0.07438424,0.049835403,2232,1455,2030,34520
0.8961039,0.99829453,0.008797654,0.011983372,8317,4889,3069,173472
0.9139073,0.97888803,0.104814135,0.08693808,3129,2159,3282,48136
0.8977408,0.9132757,0.08848423,0.06291832,6734,5414,3899,96256
0.67045456,0.9350471,0.06378132,0.08128585,251,196,439,4536
0.71681416,0.9212399,0.006813187,0.012035512,5391,3519,4550,87964
0.6585859,0.87242067,0.17703348,0.12442891,617,415,627,6876
0.9009009,0.8309895,0.06406504,0.05252689,3939,2676,3075,50388
0.79611653,0.71431565,0.036182158,0.029245228,2122,1736,1603,28396
0.81904763,0.71542007,0.037990987,0.036381945,2083,1693,1553,28056
0.8173077,0.71526563,0.03210702,0.034213364,2042,1647,1495,27672
0.8333334,0.7168056,0.033472802,0.034814157,1999,1598,1434,27244
0.75268817,0.71472037,0.02724595,0.026966456,1954,1543,1358,26772
0.83870965,0.9379754,0.1202346,0.09666206,414,259,341,5556
0.81333333,0.9845532,0.10216718,0.08379878,396,237,323,5400
0.90298504,0.89522046,0.056420233,0.022008464,1168,576,1028,15752
0.925,0.9834043,0.0137107475,0.009690497,2289,1794,2261,35652
0.770751,0.9126185,0.12569831,0.08327244,542,303,716,7396
0.9130435,0.90059865,0.0827957,0.056272663,1182,630,930,18912
0.9274193,0.9892124,0.046560112,0.04384908,1105,848,1439,14264
0.89075637,0.9065752,0.08926081,0.061890773,657,325,717,9272
0.72897196,0.880814,0.11349693,0.028998444,1037,360,326,11440
0.85714287,0.7162901,0.049382716,0.038361892,2169,1631,1134,26268
0.875,0.9927646,0.007834359,0.008282324,1830,1548,1787,24112
0.80136985,0.9569417,0.12567325,0.104399994,416,309,557,4744
0.5826923,0.5311479,0.084919475,0.056838837,1540,1408,1366,15768
0.5778547,0.62850446,0.06623236,0.05190769,921,775,921,7664
0.9153846,0.9112508,0.044,0.046151042,1450,1015,1500,21372
0.8581081,0.90147305,0.040623263,0.029945675,1379,949,1797,19132
0.8723404,0.9146309,0.0811359,0.0533989,369,270,493,4716
0.8745388,0.9609933,0.1411043,0.15164049,479,298,815,8168
0.8030769,0.8813126,0.16407982,0.19153923,1338,526,902,23792
0.6556017,0.91221714,0.019631172,0.008619519,4386,1261,3362,80328
0.92857146,0.99027586,0.0457478,0.043229446,2904,1758,1705,46632
0.47028425,0.4824273,0.046511628,0.03793268,1096,693,1720,14104
0.61603373,0.834684,0.016723074,0.0084759835,3302,1829,5023,50836
0.7837838,0.83411777,0.0037288135,0.0030023255,4275,2173,2950,73420
0.8210527,0.8463244,0.0461361,0.03996703,2064,1509,867,27256
0.78491616,0.8729917,0.0793374,0.06826812,2387,1048,2294,30296
0.91507435,0.9650118,0.06637168,0.056336865,3069,2457,3616,44200
0.95,0.98451614,0.060467478,0.06774069,5218,2710,3936,93944
0.75471693,0.8099307,0.026703183,0.01407443,2982,1732,2921,47396
0.7115385,0.93262506,0.12068965,0.071461976,517,368,522,4244
0.8213059,0.93804836,0.049939975,0.03868994,3301,2939,4165,45348
0.693662,0.7939817,0.057522126,0.05939424,1948,904,1582,24416
0.8545454,0.99701595,0.013285641,0.013109726,1859,1095,1957,30144
0.7708334,0.898453,0.03480715,0.041903984,1059,723,1063,12252
0.76397514,0.9001163,0.22606926,0.20288797,1111,584,491,16032
0.7126437,0.86479914,0.07700001,0.04152658,1089,525,1000,13680
0.79391897,0.8348717,0.02760085,0.014432,2779,2533,3768,39724
0.7904762,0.9095104,0.062403303,0.080660455,1779,1564,1939,21904
0.8786408,0.9744088,0.08060453,0.09542872,1722,936,1191,20712
0.8571429,0.9970409,0.04242424,0.035157144,53,32,165,584
0.9230769,0.9961131,0.042105265,0.0373744,1041,671,1140,22008
0.4,0.58762527,0.013377926,0.002943796,245,202,299,2804
0.76,0.96480656,0.11480363,0.087328,262,144,331,2704
0.45205477,0.45095164,0.063185774,0.064243644,2529,1228,2643,44088
0.9622642,0.9993295,0.034722224,0.030964198,705,432,1008,13232
0.92015207,0.96457326,0.04928664,0.044961624,2776,1698,3084,32384
0.9139785,0.9716003,0.068346225,0.09456217,5123,4083,4009,79992
0.84210527,0.94481814,0.02800309,0.017338652,6053,3651,5178,119584
0.9226804,0.8945105,0.046851385,0.036753476,3522,1803,1985,53816
0.8186196,0.91263545,0.055857077,0.05461607,3948,2873,4422,61128
0.754717,0.9151963,0.05980239,0.03319782,3548,2867,3846,53320
0.86538464,0.9435201,0.017881706,0.020002922,1352,1083,1454,15484
0.8397436,0.95758796,0.073569484,0.06868026,775,536,734,8432
0.54583335,0.94292563,0.06994818,0.06484569,668,495,772,8488
0.87285227,0.9184617,0.1026936,0.06497415,12232,5049,1188,133092
0.6666666,0.8542483,0.048104957,0.032671943,1171,279,686,18860
0.84615386,0.99633706,0.006849315,0.004410724,380,301,584,4800
0.8068182,0.96785665,0.004949025,0.0029435237,11560,7144,10103,186964
0.9025974,0.96730983,0.045681655,0.020633722,3029,1563,1401,47252
0.6048565,0.74193966,0.02262295,0.014989808,2412,2163,6100,37852
0.77064216,0.9203284,0.0137153305,0.012335515,2974,2426,3281,39488
0.7272727,0.88425255,0.012235817,0.008539764,3374,2782,3596,45852
0.9005629,0.9652658,0.0785645,0.06950973,1948,1462,3093,24392
0.8384615,0.86515135,0.041229907,0.023368865,1734,870,1431,26132
0.9041917,0.87707067,0.013785559,0.0135160275,3585,2510,4570,64404
0.9259259,0.9910502,0.010380622,0.016778238,2390,1246,1734,34188
0.6081081,0.9869998,0.0077730278,0.0085718725,1834,1378,2573,24256
0.6530612,0.87475306,0.09467456,0.078286156,160,67,169,2728
0.73039216,0.81395286,0.07982583,0.035583273,10323,6380,4823,140992
0.6730769,0.98194444,0.08974359,0.11272727,143,79,234,2168
0.8000001,0.98642945,0.020746889,0.027126607,250,119,241,3968
0.88,0.9774796,0.025050102,0.021058165,4647,2589,2994,86648
0.9309211,0.9691285,0.04264099,0.02665564,7288,6450,2908,107344
0.73913044,0.9503968,0.040139616,0.024614789,523,369,573,8568
0.7671233,0.99588394,0.08923077,0.109652705,184,94,325,2920
0.7395834,0.92067873,0.1724138,0.2678367,275,120,232,4204
0.9638554,0.99356997,0.027741937,0.022849124,11465,7786,6200,182376
0.80769235,0.79393816,0.052765414,0.022403162,6859,5948,1573,109752
0.8449612,0.96960807,0.04750958,0.03949897,3954,1027,1305,65844
0.8723404,0.8373451,0.024916943,0.028431086,869,554,602,11336
0.8582677,0.9491022,0.06509695,0.061703324,983,502,722,13504
0.9318182,0.9787972,0.08163265,0.05487773,253,164,245,2868
0.72307694,0.96025956,0.06711409,0.06368592,215,100,298,3664
0.84,0.9100729,0.053738315,0.044666816,309,196,428,3844
0.8411215,0.8459077,0.04116638,0.032860816,2164,1766,1166,28592
0.9227872,0.9705318,0.07494145,0.08381615,1993,1230,2562,42800
0.88260865,0.9390657,0.028346457,0.017022554,5341,2377,3175,97648
0.9096267,0.91044533,0.061126374,0.06289247,5474,3783,2912,109528
0.8545454,0.9671302,0.028415302,0.025402278,2580,1769,1830,50016
0.9047619,0.97020787,0.04685836,0.04082781,2312,1815,1878,51704
0.6467391,0.7748617,0.027549824,0.0065532075,2328,1164,1706,27592
0.74380165,0.8985611,0.1266881,0.090177424,2869,1438,1555,36840
0.9457831,0.9854865,0.2634855,0.19264534,1153,347,482,13588
0.79933107,0.9101107,0.028417991,0.027552165,4164,2660,4469,92208
0.6652892,0.65437055,0.094797686,0.063252404,1596,734,865,26312
0.8086956,0.9373233,0.029807398,0.022557683,6098,3797,6542,96084
0.88670695,0.95289314,0.07871569,0.080803186,1448,1233,1931,15640
0.60483867,0.866573,0.13596492,0.12078715,1504,1176,912,30192
0.75,0.7139873,0.03618421,0.026718343,1624,1270,912,19556
0.75000006,0.8488002,0.1587838,0.06786025,496,323,296,4152
0.8636363,0.99090314,0.016980631,0.009616371,4110,1107,3769,59584
0.7952522,0.88498,0.08131068,0.08051711,996,840,1648,13336
0.5833333,0.6945689,0.061254613,0.047420997,843,572,1355,10848
0.75566345,0.7879807,0.062840745,0.052430376,6220,3937,3485,91084
0.88235295,0.97757846,0.015242679,0.016277764,2601,2250,2493,31788
0.75,0.9171694,0.0564675,0.057657357,1598,1149,1523,15360
0.75144506,0.8690657,0.02016129,0.009837659,2481,1700,2728,37492
0.94736844,0.94607455,0.11145511,0.11946691,3079,1989,969,42724
0.9529412,0.9972152,0.034163702,0.038367875,1968,1076,1405,32708
0.9702381,0.99760276,0.04859611,0.047796138,2357,1392,1852,41476
0.72808987,0.80631816,0.077077076,0.076798946,879,780,1998,15496
0.95748615,0.9843574,0.06624804,0.08104332,2287,1452,3185,35380
0.9,0.9436067,0.3584906,0.29192135,591,278,424,8568
0.7481013,0.8214288,0.09266055,0.07339954,2988,1998,3270,40600
0.76829267,0.8075858,0.053358443,0.04512073,3719,2088,4779,65568
0.7594937,0.98972136,0.048742138,0.02195864,621,327,636,8052
0.6635514,0.8409543,0.025758646,0.015747277,5141,4344,2834,65288
0.9444445,0.9996923,0.010355029,0.011635546,2981,1907,2028,52412
0.8037975,0.84955037,0.026409708,0.020355323,2033,1774,2802,33716
0.80769235,0.97245204,0.027710844,0.031745717,1073,632,830,25296
0.8898305,0.9907478,0.080882356,0.07941355,1101,710,680,13788
0.984375,0.9998654,0.04990403,0.05533717,293,200,521,4464
0.84810126,0.7040826,0.027215632,0.021388369,2234,1863,1433,29432
0.7260606,0.7531406,0.04962708,0.061843038,13037,6719,10458,296632
0.97719866,0.9948436,0.06898396,0.07291746,3318,3028,1870,48012
0.46262628,0.40871048,0.06348167,0.06532633,2452,1718,1528,25712
0.90566033,0.7698273,0.025150904,0.025582582,5006,3972,2982,79124
0.9923077,0.9997668,0.019831732,0.023140458,6670,3608,3328,148820
0.74844724,0.9037578,0.051651653,0.029440928,1078,915,1665,12528
0.8181819,0.9997738,0.010952903,0.005829495,631,329,913,13224
0.77803737,0.8669188,0.031018307,0.01945214,5788,3443,6609,90288
0.71871275,0.8584639,0.0618268,0.053027965,3233,2030,4642,38772
0.8608095,0.93037283,0.07351446,0.06819754,7422,4816,6883,92216
0.68260866,0.8321029,0.083102494,0.066415384,1083,612,722,22116
0.5258216,0.7530861,0.06395349,0.047067307,1129,818,688,18176
0.78149605,0.9607569,0.118689105,0.14749612,2269,1220,1129,46692
0.8552632,0.9946261,0.009801175,0.011453596,5870,4239,3571,91028
0.75569624,0.7629396,0.0895738,0.05617165,3096,2523,4153,40644
1.0,1.0,0.0038860103,0.008209286,4954,2959,3088,69752
0.90625,0.9792269,0.029757787,0.030119143,2096,1147,1445,38968
0.9761905,0.9998484,0.006567577,0.011840427,5101,3599,2893,74992
0.9116608,0.9774129,0.016278716,0.013893334,24364,21316,13146,421676
0.7857143,0.9524158,0.0498132,0.023931269,1751,1049,1606,19176
0.9477124,0.9776103,0.06498195,0.049160115,843,705,1108,9976
0.9638989,0.9970975,0.071614586,0.07767211,1604,1254,1536,19340
0.9690346,0.98338443,0.08932559,0.09942197,4014,3449,2239,90528
0.7,0.90552783,0.03448276,0.024950614,1233,888,899,20020
0.8486842,0.9245136,0.038577292,0.027612742,5042,3205,3655,74012
0.85891086,0.9257262,0.08962554,0.06364531,1416,1040,1629,18244
0.90000004,0.99513507,0.017730497,0.013326349,951,784,1128,11312
0.38293216,0.35971445,0.07926829,0.07776146,2452,1706,984,25712
0.7037037,0.96729326,0.0033269962,0.007716783,6250,5908,2104,81216
0.9408284,0.97222126,0.04361733,0.02252138,25029,11583,10317,482352
0.90697676,0.97620386,0.006227185,0.0032960577,6969,5419,4657,121092
0.6034858,0.6844671,0.08773585,0.044016495,2064,1911,1060,25952
0.90751445,0.98877543,0.061443932,0.041742966,2012,1109,1302,26984
0.9302325,0.9971665,0.046186898,0.046246532,1750,1147,931,25888
0.747191,0.9938551,0.047895502,0.036083408,1202,845,1378,19304
0.27099237,0.24444717,0.056239016,0.050640274,1104,978,1138,11004
0.88524586,0.9400643,0.08192091,0.07111567,2944,2027,3540,47092
0.75,0.7116474,0.032163743,0.023849353,1805,1404,1026,23852
0.79032254,0.8056412,0.022284122,0.016722843,1530,1084,1077,21780
0.8588236,0.9717915,0.15967742,0.17925486,645,439,620,10768
0.8457143,0.97402513,0.075987846,0.07138842,785,636,987,10472
0.65000004,0.8789461,0.011337869,0.011961913,1737,1033,1323,29856
0.92134833,0.9988262,0.030159667,0.02042323,963,841,1691,12032
0.91831684,0.9103315,0.061437193,0.073306724,3415,2132,3646,71476
0.94214875,0.94434816,0.043971628,0.030674383,2039,1376,1410,23524
0.8356164,0.77022564,0.036764707,0.02476339,1827,1253,952,22660
0.7887324,0.72618604,0.03575184,0.025227848,1789,1049,951,22336
0.8472222,0.7243637,0.03556485,0.025334757,1741,1287,956,21892
0.7647059,0.7109244,0.032694474,0.027439158,1552,1079,887,18948
0.86904764,0.8106958,0.043083902,0.034401722,1638,964,882,19700
0.8715596,0.963459,0.061997704,0.055363625,741,485,871,12320
0.8778281,0.9772216,0.07069103,0.05761478,1403,707,1259,29168
0.9015748,0.9497074,0.026562104,0.011023765,8838,6922,3953,153004
0.72307694,0.95456254,0.02960222,0.02317047,941,461,1081,12448
0.8571429,0.97845066,0.003215434,0.0008999139,1127,505,933,19076
0.8020134,0.920503,0.10460251,0.055634223,2137,1534,956,27424
0.9125683,0.96982044,0.06952304,0.062192492,1722,977,1237,20712
0.725,0.99011123,0.072289154,0.06377557,228,121,249,2104
0.7777778,0.9923841,0.083333336,0.05982173,143,69,216,2168
0.7635659,0.95978636,0.050673854,0.024946736,1458,731,1855,19844
0.8636364,0.94326043,0.093333334,0.04913868,376,296,375,3316
0.85,0.97516567,0.0881459,0.08000287,247,148,329,3920
0.875,0.96751386,0.11501597,0.10973701,223,129,313,3728
0.71241826,0.8318956,0.06550218,0.02169103,2085,1654,2519,23460
0.8461539,0.96124876,0.14513788,0.045839358,1100,321,689,11948
0.8984375,0.9907339,0.17927171,0.13995147,390,236,357,4988
0.65591395,0.85751927,0.11469534,0.030472375,670,214,279,9260
0.69640285,0.87920547,0.14297254,0.102142096,1078,901,1238,12528
0.95192313,0.9979326,0.031111112,0.023930566,1676,1241,1800,25368
0.7857143,0.9902271,0.02247191,0.009019842,220,81,178,3740
1.0,1.0,0.032608695,0.02093599,199,89,184,3548
0.8428571,0.9782322,0.020689655,0.011495074,2922,847,1450,37336
0.9339623,0.9577333,0.015034365,0.015215378,2246,1816,2328,34944
0.82989687,0.9718746,0.06008328,0.04507615,1292,867,1681,13468
0.8119658,0.8544532,0.16254418,0.19590771,3332,2157,1132,48416
0.8448276,0.9408188,0.076323986,0.049596973,2144,1803,1284,24232
0.9009009,0.8907231,0.05905512,0.06499514,6875,1861,2286,123796
0.91384614,0.90426683,0.096323535,0.05125378,1970,992,1360,27416
0.860606,0.8252531,0.023592854,0.013657739,2683,1756,2967,42604
0.56578946,0.7985004,0.008193669,0.0035038642,2075,989,2685,36436
0.58536583,0.73925674,0.04152933,0.029919993,1109,847,1517,17024
0.7574257,0.9310981,0.044531763,0.043647908,1385,1012,1527,17672
0.8947369,0.9539101,0.107857145,0.09667894,1339,977,1400,13916
0.7969543,0.95288527,0.03445693,0.023961674,2542,1483,2670,40432
0.9622641,0.98317695,0.24025974,0.25957736,751,319,308,16140
0.7647059,0.99669784,0.046321526,0.029552244,469,308,367,6008
0.7790698,0.92636645,0.018109541,0.011940806,2134,1050,2264,33736
0.46875,0.9971703,0.010973937,0.0041464427,539,242,729,7360
0.88524586,0.9815016,0.029082775,0.019034715,1290,906,894,18232
0.7007874,0.72529405,0.019221528,0.01566752,1829,1203,2081,31344
0.8472222,0.93383,0.011633704,0.009883177,4269,2696,6017,64320
0.8044944,0.874685,0.07296954,0.06480978,2658,1764,3152,34480
0.84745765,0.76113987,0.03047404,0.026844071,1592,1214,886,19292
0.8214286,0.8544812,0.027241772,0.022714797,1638,928,881,19700
0.8032786,0.80739367,0.015384615,0.011945704,1910,1555,1495,24752
0.7368421,0.8906309,0.050343245,0.03473092,250,134,437,3980
0.921875,0.9978379,0.0314319,0.023232061,621,495,859,12592
0.71428573,0.9873998,0.003594249,0.0021593398,2197,1743,2504,34188
0.85999995,0.997795,0.009153319,0.012571484,2567,1684,2185,37728
0.8871795,0.9817045,0.027188081,0.02691372,4768,2017,2685,79204
0.54098356,0.97695047,0.012658228,0.017829757,602,308,1343,21408
0.76442313,0.8870538,0.034638554,0.02393986,2570,1534,2656,29208
0.76811594,0.9803683,0.050098233,0.0473631,601,480,1018,6392
0.734375,0.8702109,0.007389162,0.0056397915,2614,1000,2842,43880
0.875,0.9838612,0.004636785,0.0035626723,3043,2581,5176,45592
0.875,0.9875243,0.005694761,0.004080296,594,482,878,6688
0.6363636,0.9472001,0.008720931,0.003630008,1225,833,1376,14708
0.75,0.95704067,0.0031269542,0.0053205136,1274,1030,1599,16476
0.9142858,0.99164605,0.01690141,0.01792986,1690,1454,2130,20288
0.725,0.73419845,0.022954091,0.012645008,836,528,1002,11388
0.91999996,0.99474335,0.016064256,0.00799761,1284,590,996,16744
0.0,0.0,0.0,0.0,758,635,1079,12952
0.6363636,0.9852128,0.021634616,0.008354849,402,161,416,6576
0.796875,0.950992,0.036231887,0.03922432,352,272,690,4412
0.7586207,0.9881121,0.021256039,0.017248798,643,368,1035,10204
1.0,1.0000001,0.007741027,0.006987501,955,801,1421,11968
0.8153846,0.9581432,0.025900902,0.03159171,1090,800,888,16644
0.6428572,0.72452956,0.0461285,0.036903724,788,399,607,11336
0.7777778,0.98629534,0.0118811885,0.0052673123,433,321,505,6824
0.9130435,0.9439725,0.06041667,0.04163675,503,284,480,8312
0.5294118,0.991533,0.028169014,0.02073742,280,134,284,5480
0.9708029,0.9896033,0.047224525,0.029149527,2973,2619,1207,42648
1.0,0.9999998,0.03072871,0.023766743,2541,2221,1139,36184
0.7173913,0.9158922,0.027896997,0.017968286,369,249,466,4716
0.9142857,0.9628399,0.023400936,0.018086243,619,281,641,7512
0.92857146,0.9974499,0.003642987,0.001591155,2892,1747,1647,44340
0.8518519,0.9609159,0.030918729,0.020744072,1650,746,1132,23420
0.6764706,0.93431,0.0053547523,0.020183647,1966,1760,1494,21932
1.0,1.0,0.003169572,0.0021498897,3273,2017,1893,54080
0.70000005,0.9983016,0.05263158,0.10491268,210,114,152,2512
0.75609756,0.9507228,0.015463918,0.013300062,921,775,970,7664
0.9336493,0.88531494,0.078641646,0.05888907,1685,1083,1119,19328
0.923077,0.9979953,0.0247191,0.014692652,540,243,445,7380
0.7407408,0.71902853,0.014029618,0.016402349,1805,1410,1283,23852
0.5714286,0.97133917,0.010309278,0.0026557953,309,187,388,5056
0.9677419,0.9842386,0.038499508,0.02886494,2300,1805,1013,27668
0.969697,0.9847343,0.04227941,0.020019926,1353,1111,544,14544
0.7647059,0.99250764,0.010928961,0.013822571,1233,1001,732,13512
0.9133858,0.99329996,0.05,0.030073225,1902,1643,820,22468
0.9850746,0.9987408,0.06395349,0.032112304,1148,922,516,12060
0.9619048,0.9959203,0.03438114,0.021827765,2752,2440,1018,36764
0.95604396,0.999161,0.10215054,0.07025843,441,299,558,5760
0.44117647,0.3864519,0.05423729,0.036908858,715,588,885,5236
0.8342857,0.9440004,0.15968063,0.11470488,460,308,501,7944
0.5923567,0.73809624,0.051915944,0.042325847,588,484,809,6392
0.9044944,0.9687636,0.11756374,0.058683667,749,565,706,9868
0.85427135,0.9239503,0.12162162,0.11026969,661,298,592,10896
0.73493975,0.9189697,0.06458797,0.06773098,301,192,449,5000
