recall,wrecall,precision,wprecision,pred_node_count,pred_nb_node_count,pred_formula_count,pred_edge_count
0.73214287,0.992792,0.13372093,0.17697728,228,74,172,1052
0.9032258,0.99961746,0.034391534,0.05439062,397,134,378,2288
0.8117647,0.98940784,0.10693641,0.09653932,309,161,346,1756
0.82857144,0.9669266,0.0480167,0.024996571,516,208,479,3510
0.7613637,0.9636813,0.13320462,0.106587775,399,306,518,2296
0.65333337,0.8768103,0.1368421,0.105642185,357,182,285,1852
0.78125,0.97368836,0.12252965,0.1572429,357,113,253,1852
0.85,0.9983314,0.03984064,0.034350045,471,334,502,2924
0.9714286,0.9986245,0.083333336,0.11077814,397,134,240,2288
0.827957,0.98686695,0.14041096,0.15337151,262,129,292,1352
0.91489357,0.9765589,0.062222224,0.07282011,546,292,450,2918
0.8301887,0.91399753,0.033379696,0.028930992,652,300,719,4546
0.9047619,0.9985205,0.061538465,0.0664524,315,96,195,2540
0.8928572,0.9969703,0.059071727,0.06659432,174,79,237,1418
0.8857143,0.9971166,0.10674158,0.09335124,262,89,178,1352
0.8536585,0.9971795,0.1735537,0.19080406,97,40,121,728
0.90000004,0.98977906,0.1375969,0.14854597,485,206,516,2982
0.8043478,0.96221316,0.05524862,0.048275895,229,118,362,1894
0.69696975,0.9976334,0.061068702,0.062325962,397,141,262,2288
0.96428573,0.9998506,0.08450704,0.1145479,272,107,213,2372
0.85714287,0.99815714,0.057228915,0.052006446,212,133,332,1400
0.7692308,0.9958597,0.066945605,0.041690946,472,217,239,2498
0.92857146,0.9982051,0.061135374,0.06672092,140,69,229,1072
0.94871795,0.99837214,0.077441074,0.093260415,517,238,297,3520
0.8148148,0.99733746,0.06451613,0.07622979,143,87,248,1084
0.5895954,0.90372354,0.1967213,0.22154383,156,64,244,1138
0.6363636,0.99766773,0.05142857,0.036893196,107,69,175,768
0.8333333,0.9992743,0.041237112,0.041284025,131,49,194,1036
0.93085104,0.9547019,0.17319588,0.18938431,875,555,485,6630
0.875,0.9900333,0.04077253,0.060983527,448,227,466,2832
0.7746479,0.8718615,0.09717868,0.057638153,236,79,319,1934
0.8113208,0.9893464,0.074193545,0.08672203,262,135,310,1352
0.8666667,0.9935596,0.19379845,0.22663978,99,49,129,736
0.86885244,0.991258,0.14042553,0.15110677,109,74,235,776
0.7837838,0.99756026,0.04622871,0.031713657,370,162,411,2272
0.8571429,0.9867082,0.18343195,0.20279744,174,71,169,998
0.91358024,0.98189396,0.069139965,0.06568211,374,213,593,2288
0.74358976,0.95880985,0.02124646,0.018861795,574,337,706,4234
0.79012346,0.9621786,0.089999996,0.06896354,417,223,400,2368
0.8125,0.9967327,0.07954545,0.07137948,318,100,176,1482
0.7407408,0.99688435,0.08227848,0.08315483,228,74,158,1052
0.95348835,0.99798506,0.06389776,0.05784613,317,122,313,1788
0.8,0.9544565,0.12749004,0.11459589,397,141,251,2288
0.84444445,0.99854094,0.045951862,0.03942293,467,194,457,2910
0.85,0.9963959,0.089108914,0.096194685,168,84,303,1394
0.72727275,0.9957247,0.041297935,0.047923848,358,175,339,1856
0.8333333,0.9986105,0.083333336,0.07253097,397,141,228,2288
0.8584906,0.89818245,0.10557769,0.079512626,417,234,502,2368
0.9099099,0.9983572,0.06510417,0.0761712,575,343,768,4628
0.7058824,0.9885472,0.01635514,0.017961878,654,399,856,5482
0.8902439,0.93618256,0.036585364,0.030981015,872,497,1148,6718
0.84210527,0.96367615,0.022651007,0.027537866,712,521,1192,5328
1.0,0.9999998,0.031932775,0.044231776,778,520,1190,8370
1.0,1.0,0.012435233,0.0124665685,721,407,965,7284
1.0,1.0000002,0.019244477,0.020150725,667,455,1403,6886
1.0,0.99999976,0.022143489,0.025243275,721,488,1129,7284
0.84541065,0.965737,0.069917746,0.076021686,1060,648,1702,12188
1.0,1.0,0.020787746,0.025984682,610,384,914,5884
0.9346405,0.998851,0.04731043,0.04612559,1042,764,1543,9688
0.9838709,0.999929,0.030075189,0.03574552,723,432,1197,7898
0.96999997,0.9995723,0.04782609,0.052093357,723,516,1150,7898
0.73801917,0.9455675,0.07908612,0.09566817,1068,688,1707,13228
0.9764706,0.9994769,0.035950802,0.043998457,610,403,1057,6372
0.9211823,0.9755584,0.107962206,0.09400451,675,469,741,6944
0.87394965,0.9951248,0.05658324,0.061021537,575,400,919,4628
0.86206895,0.99439955,0.014455782,0.014577258,883,491,1176,6780
0.8413462,0.9905199,0.07964602,0.08627257,772,551,904,8304
0.90625,0.9997195,0.024577573,0.03856118,392,262,651,2968
0.8303887,0.9849843,0.058476657,0.050246444,1806,1237,2035,14868
0.7443299,0.9490583,0.08139535,0.082375675,1749,1336,2236,14484
0.7979798,0.96220577,0.058292594,0.057350904,1562,1204,2659,12566
0.8170426,0.97001666,0.08032956,0.060685266,1618,1243,1942,12922
0.91304344,0.9893218,0.052380953,0.051874675,1017,583,1260,8046
0.9402985,0.9992787,0.032858707,0.02241655,438,311,913,4218
0.8478261,0.9975748,0.031588446,0.02460638,510,363,1108,5196
0.7948718,0.9968292,0.036507938,0.033175487,259,154,630,2282
0.7037037,0.98267275,0.025404157,0.03564799,367,243,866,3328
0.91999996,0.9958086,0.047945205,0.06310638,403,276,730,3968
1.0,1.0,0.028915662,0.04921764,200,112,415,1660
0.9354839,0.99552345,0.09484777,0.082843915,781,479,854,8410
0.90909094,0.9982553,0.0862069,0.08390149,415,214,522,4016
0.9569892,0.9978548,0.0872093,0.10994295,570,324,688,5592
0.77215195,0.9918748,0.019467212,0.021872737,892,548,976,10008
0.6632653,0.955322,0.03333333,0.039291326,478,253,660,4888
0.9615385,0.99951005,0.01953602,0.026081678,653,380,819,6726
0.90909094,0.9918505,0.03985056,0.0300813,1350,758,1606,12936
0.9195402,0.99019873,0.042228214,0.035702594,814,397,1113,7472
0.9111111,0.990275,0.032975458,0.02860281,1027,545,1304,9378
0.9166667,0.99910754,0.035830617,0.04351925,142,77,307,1108
0.95,0.9995599,0.030973451,0.057556614,210,131,452,1732
0.98913044,0.99995947,0.033430234,0.03755999,1070,786,1376,10136
0.97959185,0.99979544,0.046277665,0.059366252,629,419,994,5562
0.98795176,0.9999623,0.03473344,0.04228297,807,574,1238,7168
0.9677419,0.9998652,0.0252443,0.021896599,833,561,1228,8800
0.9411765,0.9993112,0.021546261,0.025472514,448,256,789,4258
0.8932039,0.99856037,0.037096772,0.03746955,837,595,1240,9548
1.0,1.0000002,0.043628015,0.048971526,442,264,871,4588
0.8863637,0.99236137,0.015418502,0.022132713,570,328,908,5592
0.8783784,0.9980439,0.039918806,0.039700195,727,526,1478,7984
0.8765432,0.99613065,0.032858707,0.049332134,380,235,913,3744
0.8607595,0.9977299,0.028393967,0.034687452,528,356,1127,5268
0.88495576,0.9812315,0.09279476,0.0847397,781,551,916,8410
0.9407407,0.99753684,0.08874802,0.07663116,415,249,631,4016
0.8920188,0.9898211,0.107655495,0.13621868,570,378,836,5592
0.9545455,0.9990582,0.016583748,0.0241399,358,220,603,2850
0.9615385,0.99988025,0.019099591,0.031211186,472,320,733,3784
0.90909094,0.9979644,0.028084252,0.026509084,892,624,997,10008
0.9537037,0.9991175,0.04100529,0.050813727,478,287,756,4888
0.9756097,0.9996137,0.04697286,0.053488854,653,433,958,6726
0.95378155,0.9977492,0.068741895,0.07479918,1117,729,1542,13560
0.9356725,0.97512305,0.07363636,0.08614115,607,342,1100,6874
0.97073174,0.9741149,0.07720321,0.08820671,822,506,1373,9278
0.9907408,0.9998488,0.05733333,0.06262381,510,357,750,5196
0.97999996,0.9988264,0.04656863,0.076217785,259,146,408,2282
0.9756097,0.99979204,0.053819444,0.103982665,367,235,576,3328
0.9861111,0.9997312,0.06162162,0.076037824,671,480,925,6928
0.9864865,0.9999275,0.056437388,0.08526112,353,213,567,3222
0.8965517,0.9966896,0.043219075,0.07780634,488,317,671,4550
0.9852941,0.9998752,0.028735632,0.036534548,671,400,1044,6928
0.9411765,0.9998696,0.02283105,0.031843767,353,179,657,3222
1.0,0.9999999,0.021935485,0.03477785,488,271,775,4550
0.9351145,0.99667263,0.058407914,0.055832088,1806,1382,2123,14868
0.9629629,0.9991369,0.044198893,0.041796766,1191,844,1629,9082
0.9453552,0.9985343,0.05190678,0.053862654,1431,1060,1888,11096
0.9710145,0.99962604,0.040792543,0.03549391,1563,887,1716,15224
0.9619048,0.9994949,0.04765886,0.04336381,961,473,1196,8954
0.8712121,0.99813914,0.044572253,0.037287246,1200,640,1391,11146
1.0,0.9999999,0.020905923,0.0331155,288,159,574,2488
0.9411765,0.9951365,0.040410522,0.03360716,1096,794,1559,7908
0.94285715,0.9683149,0.030434784,0.031928323,876,444,1150,7720
0.90000004,0.9927769,0.028301885,0.028257156,367,213,954,3328
0.85893416,0.9828707,0.04958315,0.041317422,1271,943,2279,9402
0.8449198,0.9638267,0.03897615,0.03832628,1045,551,1719,9340
0.9813084,0.99911624,0.056179773,0.06954454,570,283,801,5592
0.846442,0.99131715,0.04288703,0.033334777,1675,1122,1912,13040
0.8847736,0.967484,0.07295505,0.05656819,1442,689,1357,13304
0.8,0.99676204,0.014557671,0.019803388,653,332,893,6726
0.93269235,0.99618155,0.018624641,0.013660541,1854,1256,2094,14880
0.9186047,0.99259233,0.037066247,0.030256819,1027,477,1268,9378
0.9346405,0.9930645,0.034367543,0.036640055,2066,1326,2095,15552
0.96503496,0.99701726,0.03925926,0.033299882,922,656,1350,6516
0.92660546,0.96975565,0.058943085,0.061333448,708,345,984,6212
0.99999994,1.0000001,0.02661597,0.03337335,807,504,1315,7168
0.83750004,0.9951978,0.010938157,0.010436852,1801,1373,2377,13322
0.9882353,0.9999369,0.031113273,0.028793331,1625,970,2057,13740
0.94285715,0.99969983,0.017401392,0.0179692,610,330,862,5884
0.9754098,0.99929065,0.025023608,0.021087643,1724,1259,2118,13346
0.95918363,0.9809858,0.027261462,0.024434017,1496,786,1614,13652
1.0,0.9999997,0.03787879,0.045697603,610,352,1056,6372
0.9411765,0.99717927,0.023913044,0.023085829,1802,1356,2300,14516
0.9607844,0.9935325,0.031317495,0.032475963,1558,844,1852,14892
0.9327732,0.99797726,0.038884193,0.04300932,528,312,1183,5268
0.90575916,0.994182,0.029033443,0.025147572,1624,1229,2721,12704
0.9390243,0.9878296,0.036294173,0.032619737,1386,758,2094,12924
0.9237288,0.99612796,0.052798312,0.06315615,570,330,947,5592
0.8507463,0.98990786,0.044790655,0.033755872,1675,1261,2054,13040
0.8439491,0.9539564,0.07793841,0.05961048,1442,789,1591,13304
0.9756097,0.99892825,0.024,0.024091668,1198,881,1625,8154
0.95774645,0.99980134,0.021113243,0.031866524,653,378,1042,6726
0.8920455,0.9932349,0.029011786,0.02254359,1854,1397,2206,14880
0.9325843,0.9841696,0.047093023,0.033101708,1615,888,1720,15302
0.90683234,0.988569,0.055517,0.06297962,822,444,1441,9278
0.938983,0.9861246,0.052395724,0.043787822,2215,1554,2901,18898
0.85957444,0.9656815,0.05070994,0.041399077,1964,1007,2465,19666
0.96000004,0.99918807,0.045180723,0.07154124,367,207,664,3328
0.9369748,0.9946693,0.055522744,0.04677716,1271,937,1693,9402
0.8979592,0.9962884,0.048748355,0.06734455,488,284,759,4550
0.9114391,0.9925002,0.056272585,0.05098526,1497,1122,1937,11310
0.8990385,0.96340674,0.060431655,0.052239046,1270,687,1390,11426
0.9423077,0.9963389,0.033578172,0.027793065,1497,978,1906,11310
0.9220779,0.9835933,0.02762431,0.027554527,1270,585,1448,11426
0.88461536,0.99017936,0.061279826,0.06210565,1431,944,1844,11096
0.8203754,0.9806974,0.067911714,0.055743355,2333,1495,2356,18004
0.9508196,0.997349,0.044617563,0.038560256,1200,564,1412,11146
0.8781513,0.99094564,0.04784689,0.046793334,2329,1508,2299,17938
0.80722886,0.97298145,0.04848866,0.039899506,2178,1026,1588,18806
0.9047619,0.999457,0.008174388,0.008135639,2387,1752,1835,22492
0.8041237,0.9771509,0.019423978,0.018054912,1615,788,1493,15302
0.8333333,0.99911344,0.014583334,0.023189016,243,149,480,1748
0.95,0.9997013,0.0061728396,0.011262849,1034,581,1296,8156
0.9553572,0.9974577,0.062844545,0.058786623,606,315,907,5684
0.55,0.9936253,0.012987013,0.017033288,178,106,462,1484
0.9047619,0.99939454,0.019950125,0.03728665,438,258,802,4218
0.89947087,0.9930487,0.04452866,0.044665746,2061,1301,2111,15532
0.8267148,0.9832055,0.052607916,0.049917653,2459,1794,2224,17226
0.92105263,0.99881876,0.0404814,0.045808107,560,395,914,4640
0.71428573,0.99926317,0.010452962,0.017913446,317,205,574,2328
0.62,0.9751388,0.018248174,0.036182225,288,182,548,2488
0.9166667,0.999688,0.013020834,0.02759546,510,324,768,5112
0.893617,0.9995508,0.039848197,0.048685733,297,167,527,2848
0.7777778,0.9993476,0.009803922,0.015815314,253,144,612,2258
0.950495,0.99174285,0.014463504,0.013530724,4296,2113,2973,42300
1.0,1.0,0.0203666,0.024604827,210,115,491,1732
0.9147287,0.9986586,0.034013607,0.023915203,983,666,1470,11528
0.99999994,0.99999994,0.04347826,0.045592196,858,611,1127,7882
0.86666673,0.9990412,0.028901733,0.02803762,63,39,173,392
0.98181814,0.99944735,0.023596035,0.016689291,1675,1117,2119,13040
0.9230769,0.99908364,0.015917603,0.012372578,723,432,1068,7898
0.85,0.9973768,0.006423983,0.008019096,675,343,934,6944
0.9722222,0.9998172,0.031468533,0.036835756,778,541,1144,9072
0.6666667,0.9930078,0.005319149,0.0061840923,212,130,564,1914
0.8,0.99915016,0.00990099,0.014446621,311,211,707,2944
0.6603774,0.97957397,0.008678238,0.0078036883,1712,1131,1498,18958
0.6708861,0.96703094,0.010298662,0.015549302,2264,1367,1942,27300
0.93577975,0.9974843,0.053357866,0.052619345,783,414,1087,7258
0.84375,0.99659836,0.02530253,0.04787641,579,351,909,5688
0.78125,0.9987463,0.013869626,0.017553382,488,231,721,4550
0.7307693,0.99939823,0.011668611,0.012968251,579,287,857,5688
0.90625006,0.9871564,0.04881387,0.037405238,1847,1617,2192,13452
0.8537736,0.9932573,0.054692,0.047123015,1378,1019,1737,9640
0.93969846,0.99867904,0.038091067,0.0409919,2498,2225,2284,19532
0.77215195,0.99384,0.028017242,0.032272585,1598,874,928,17626
0.97872335,0.9999514,0.015706807,0.0308704,1272,903,1146,10598
0.9768786,0.98854774,0.04217356,0.034551434,1930,1006,2466,19830
0.9714286,0.9997997,0.010471204,0.010296091,1985,1185,1719,18550
0.91891897,0.99712753,0.004489338,0.002255078,4558,2720,2673,37872
0.9104477,0.98978055,0.0061242348,0.004655802,5869,3447,4572,58396
0.98561156,0.9998347,0.027821522,0.039104983,1703,1175,1905,19584
0.939394,0.9930413,0.053140096,0.055652652,824,612,1242,6054
0.8947369,0.862837,0.012533233,0.0073330775,8127,4595,5266,79672
0.9256757,0.9613213,0.03410475,0.026642429,2185,1509,2463,19650
0.9142857,0.9981828,0.012073491,0.012960696,2288,1778,1905,19476
0.8888889,0.9960429,0.04034582,0.042567264,1584,1248,1735,13320
0.93719804,0.9861583,0.028454171,0.02693722,5159,3287,3655,63366
0.8854962,0.99766666,0.05662143,0.05818507,2092,1916,2137,20192
0.90849674,0.9966363,0.034561165,0.03019868,2148,1694,2199,16552
0.9232804,0.99656564,0.047824524,0.045974433,2950,2438,2781,25890
0.97959185,0.9981805,0.012184115,0.008849802,2508,1844,2216,19322
0.97938144,0.9997395,0.023963135,0.01991672,2242,1179,2170,21978
0.8965517,0.9814973,0.054399244,0.06708437,1652,1141,2114,16258
0.83750004,0.9970485,0.03439381,0.0340112,783,480,1163,7258
0.884058,0.969766,0.010028249,0.0056394413,12640,6695,7080,122610
0.7768053,0.9136861,0.04526869,0.04359469,3515,1971,3424,34338
0.73312885,0.9332819,0.045023695,0.044664618,2148,1911,2110,16552
0.8275862,0.9865539,0.009948416,0.010694278,3818,2209,2714,32038
0.68907565,0.9774649,0.012390671,0.0142640835,3818,2516,2744,32038
0.79856116,0.99527365,0.012972148,0.013925529,3608,2210,2621,33142
0.97999996,0.99973583,0.013557484,0.017788522,2574,1432,1844,27794
0.9558824,0.98501456,0.01724138,0.019988615,1670,928,1798,15678
0.9509804,0.99668896,0.054083884,0.09378763,2156,1617,1812,24602
0.95043105,0.99331164,0.08466171,0.09917161,4310,2740,2823,55470
1.0,1.0000001,0.053817272,0.068245664,368,251,799,3696
0.9044944,0.9971965,0.07073387,0.06402787,965,614,1131,8596
0.85281384,0.99381876,0.077069454,0.07470678,727,445,1051,7984
0.888601,0.96154773,0.13112283,0.12360958,996,557,1327,11692
0.78350514,0.9941571,0.051223245,0.05269687,1088,698,1308,10028
0.8461539,0.99864936,0.046431642,0.055702567,832,517,1163,9528
0.7037037,0.9479887,0.10222805,0.10310247,1135,642,1526,13802
0.83040935,0.99479413,0.050273225,0.042026,1384,837,1830,11552
0.82802546,0.99213886,0.041818183,0.042219535,1294,714,1650,12556
0.76751596,0.92436767,0.067585595,0.051007055,1677,863,2249,16974
1.0,0.9999999,0.06906077,0.08542965,442,307,724,3608
1.0,1.0000001,0.08030303,0.09314683,268,179,660,2622
0.9932886,0.98940325,0.11729858,0.13709193,388,237,844,4228
0.92,0.9983338,0.044070512,0.04581672,1149,831,1248,9442
0.9647059,0.99984574,0.029784538,0.034642592,1019,758,1578,9776
0.77597404,0.96533793,0.08478383,0.0860365,1337,897,1781,13544
0.99999994,1.0000002,0.03139613,0.034384087,1008,712,1497,8878
0.8272727,0.9929246,0.034829203,0.032639213,965,618,1493,8596
0.9873418,0.99990904,0.03628692,0.04759076,727,443,1185,7984
0.88611114,0.97192025,0.082840234,0.09265198,996,555,1690,11692
0.8541667,0.98998004,0.044603523,0.045919087,920,681,1816,8284
0.754902,0.99229026,0.042539682,0.05302306,674,487,1575,7562
0.8184931,0.93409574,0.07240039,0.0878474,930,609,2058,11156
0.8599348,0.9925097,0.08390411,0.0816949,965,702,1168,8596
0.923077,0.99500954,0.0774468,0.08137675,727,519,1175,7984
0.9252577,0.9947032,0.13848397,0.14331533,996,646,1372,11692
0.9857143,0.99985826,0.033484165,0.040521875,708,517,1105,5330
0.9583334,0.9998689,0.02889577,0.036343794,607,429,969,5312
0.82142854,0.9848021,0.05782061,0.060907844,814,526,1349,7596
0.85,0.9977162,0.051840723,0.059671566,1088,793,1331,10028
0.8947368,0.99720913,0.05586592,0.069090955,832,590,1253,9528
0.87019235,0.9961468,0.10858257,0.10738933,1135,731,1538,13802
0.85365856,0.9912417,0.07570621,0.08063073,1337,898,1770,13194
0.9491525,0.98315704,0.06290417,0.07965889,1045,681,1701,12966
0.71428573,0.9467807,0.08508089,0.091951974,1416,815,1669,18450
0.97530866,0.99988186,0.07441386,0.084535286,679,488,981,5762
0.96212125,0.99891746,0.06849315,0.087638885,469,327,876,4876
0.94265234,0.9512603,0.13120566,0.15056793,657,417,1128,7424
0.9480519,0.9979836,0.062137533,0.06721799,843,617,1207,7262
0.9745223,0.9983278,0.073076926,0.0999786,623,445,1040,6554
0.9426752,0.96730864,0.12926652,0.14395249,858,557,1377,9722
0.9647059,0.9998843,0.034082107,0.038279522,843,525,1291,7262
0.987013,0.9999721,0.032227486,0.045054328,623,370,1055,6554
0.98876405,0.9863939,0.077238545,0.08652269,858,466,1463,9722
0.77272725,0.9507853,0.08175249,0.07578495,1771,1359,2214,13202
0.7571157,0.93005407,0.08242339,0.08025145,2185,1539,2839,19128
0.77446806,0.9657694,0.057015374,0.04945685,1591,969,2017,13554
0.9655172,0.99943733,0.05142232,0.054917626,1501,837,1828,14794
0.8333333,0.942766,0.034854244,0.024178127,889,463,1578,7772
0.9302325,0.9982252,0.050432276,0.048471853,679,494,1388,5762
0.9509804,0.9986366,0.046456695,0.054243427,469,333,1270,4876
0.87931037,0.9962732,0.026909722,0.026368713,438,264,1152,4218
0.85,0.99876434,0.01923077,0.02469449,392,268,936,2968
0.94949496,0.9679358,0.08159392,0.08086984,657,423,1581,7424
0.8378379,0.9931029,0.029654035,0.027601838,200,136,607,1660
0.6052632,0.9953085,0.021996615,0.019971767,191,130,591,1584
0.6857143,0.9895066,0.04017857,0.034577787,259,176,672,2282
0.9107143,0.9989015,0.031565655,0.02202529,438,258,792,4218
0.86567163,0.9944671,0.032520324,0.026916498,510,309,984,5196
0.8658536,0.99081254,0.028374894,0.025333274,476,315,1163,4480
0.72897196,0.9702034,0.06025641,0.037779737,415,252,780,4016
0.5529412,0.9775511,0.024590163,0.018904254,478,297,976,4888
0.7684211,0.9861557,0.030718954,0.03025993,814,445,1530,7472
0.6744186,0.9927881,0.034090906,0.01934421,142,95,440,1108
0.95522386,0.9998326,0.029140014,0.03736347,629,469,1407,5562
0.902439,0.99729025,0.017482517,0.01518466,448,300,1144,4258
0.8611111,0.9976444,0.031746034,0.030526333,442,312,1260,4588
0.7254902,0.9839551,0.015887026,0.011914547,415,256,1133,4016
0.9491525,0.99870145,0.033175357,0.038032696,380,273,1055,3744
0.6233766,0.9085801,0.062023938,0.04846207,415,293,919,4016
0.8181819,0.9990995,0.011312217,0.0106482655,358,255,884,2850
0.87058824,0.99842817,0.039055407,0.032033585,478,337,1101,4888
0.86627907,0.98326695,0.07156673,0.06561975,607,398,1551,6874
0.7678572,0.99563324,0.039308175,0.031145923,259,178,636,2282
0.68421054,0.9829068,0.05110337,0.04867904,353,253,861,3222
0.8275862,0.9991845,0.014721345,0.014793102,353,211,951,3222
0.7809917,0.97544986,0.05318661,0.055807225,1191,906,2181,9082
0.84328353,0.988322,0.041569084,0.040916167,961,527,1708,8954
0.8684211,0.9387039,0.0326609,0.026289247,740,370,1041,6380
0.8000001,0.9846021,0.018450186,0.021368088,93,62,271,656
0.8095238,0.9985999,0.010028654,0.014759347,345,200,698,3190
0.8947368,0.9773603,0.07238606,0.06738047,212,127,373,1914
0.940594,0.97273886,0.08289611,0.08344148,675,351,953,6944
0.9426229,0.96061623,0.025676612,0.01659112,1393,667,1441,12928
0.8214286,0.99744064,0.016460905,0.020868538,247,151,486,2398
0.9512195,0.99939716,0.014231499,0.01995385,772,406,1054,8304
0.7330097,0.9836997,0.03502502,0.027529355,1669,761,1399,13862
0.9318182,0.9976078,0.05030675,0.05133015,499,260,815,4646
0.90588236,0.9411485,0.04264871,0.04084226,592,285,891,5088
0.91089106,0.9985507,0.028346457,0.024128059,1409,832,1905,11652
1.0,1.0,0.038904898,0.060037345,374,273,694,3266
0.9569892,0.99963903,0.0235448,0.027302584,938,601,1529,8598
0.9701492,0.9997001,0.02260274,0.018135272,1288,665,1460,11498
0.97727275,0.9998234,0.026128268,0.021450037,1342,714,1684,12568
0.98275864,0.99932885,0.048973143,0.05783976,223,154,633,2192
0.9622642,0.99970645,0.02137931,0.016417762,1240,575,1450,11196
0.8802817,0.9860698,0.032829598,0.023434348,1190,642,1919,10864
0.9240506,0.998352,0.049155146,0.04881467,189,140,651,1732
0.9811321,0.99987346,0.029496403,0.03309128,627,385,1390,6570
0.7798165,0.92499316,0.050065875,0.037582345,1240,668,1518,11196
0.9655172,0.9780561,0.081775695,0.06727557,212,146,428,1914
0.940594,0.9960067,0.074074075,0.07350486,675,408,1134,6944
0.7076923,0.980963,0.037127204,0.020510584,1393,753,1643,12928
0.5822785,0.9750459,0.052730694,0.05015132,247,169,531,2398
0.96511626,0.9998221,0.028455283,0.040423334,772,464,1230,8304
0.7477478,0.85292065,0.04501324,0.034082584,1702,858,2266,16724
0.9153846,0.9792384,0.074168794,0.08707078,320,207,782,3536
0.8773006,0.9797436,0.051724136,0.06445141,969,539,1682,11344
0.94308937,0.9512369,0.043133803,0.031023946,889,457,1136,7772
0.9307692,0.9899993,0.03945372,0.03134799,1088,582,1318,9572
0.94186044,0.99746156,0.06728538,0.084454164,178,127,431,1484
0.8981482,0.9869133,0.023682201,0.021088848,1088,492,1309,9572
0.88235295,0.9991133,0.019553073,0.036968667,146,93,358,1124
0.94285715,0.9993695,0.02930403,0.04151838,345,194,546,3190
1.0,0.9999997,0.03333333,0.043051966,403,233,660,3968
1.0,1.0,0.02407932,0.0296482,377,239,706,3408
0.7292818,0.9801049,0.076771654,0.08920446,313,182,508,2912
0.9880953,0.9932158,0.07105719,0.07962341,675,337,577,6944
0.939759,0.99456364,0.10941828,0.09604045,781,405,722,8410
0.9681529,0.99850065,0.07731959,0.08215483,726,417,970,7304
0.82857144,0.9968666,0.014492754,0.01817432,362,216,621,3584
0.6639344,0.99076813,0.047936082,0.05176103,772,406,751,8304
0.88888896,0.9983341,0.01885014,0.028820045,829,483,1061,8714
0.92079204,0.99676347,0.048008174,0.041950263,656,346,979,6004
0.65909094,0.97716933,0.03723817,0.024917047,1188,571,1289,11098
0.63874346,0.95736134,0.044912282,0.029493699,1350,662,1425,12936
0.80508476,0.9891268,0.034891833,0.026161157,1241,663,1433,11420
1.0,1.0,0.04,0.058481216,102,63,275,722
1.0,1.0,0.032930847,0.045751426,501,364,911,4364
1.0,1.0000002,0.03986429,0.040876705,938,601,1179,8598
1.0,1.0,0.0247557,0.026724989,986,701,1535,8900
1.0,1.0,0.019461079,0.02611771,340,219,668,3110
0.974359,0.99982566,0.019467212,0.017421229,721,410,976,7284
1.0,0.9999999,0.04481434,0.053510822,332,225,781,3332
0.8867925,0.9956255,0.03942953,0.040162474,837,511,1192,9548
0.98630136,0.99994534,0.03491272,0.037562396,779,515,1203,8304
0.8181819,0.99539196,0.012066365,0.015502249,313,186,663,2912
0.8888889,0.9976895,0.016614746,0.02105089,675,350,963,6944
0.9583334,0.9988973,0.019607844,0.015940176,781,412,1071,8410
0.8928572,0.9971314,0.016580312,0.013718336,726,414,965,7304
0.95652175,0.9981091,0.05187835,0.05462029,627,381,1118,6570
0.9270073,0.9978771,0.04327666,0.041738793,727,451,1294,7984
0.9464286,0.9986494,0.0344086,0.037522368,677,457,1395,6926
0.9166667,0.98157144,0.05263158,0.0680099,313,212,608,2912
0.9120879,0.9769555,0.09568733,0.082827695,675,399,742,6944
0.92018783,0.9849787,0.09737418,0.096996106,781,478,914,8410
0.87445885,0.988714,0.075783975,0.07891086,726,485,1148,7304
0.85714287,0.99820197,0.013059701,0.018752765,277,187,536,2168
0.9375,0.99899316,0.032394364,0.039997876,362,245,710,3584
0.9495799,0.9990648,0.035363458,0.03144636,892,543,1018,10008
0.9423077,0.99956906,0.031400967,0.03851346,829,552,1242,8714
0.9115646,0.9848882,0.072265625,0.08114937,463,295,1024,5134
0.8036364,0.95488197,0.08144797,0.08437824,969,540,1326,11344
0.7087379,0.93688226,0.0662768,0.06844397,1117,634,1539,13560
0.9240506,0.9986832,0.055970147,0.06478812,438,250,536,4218
0.9615385,0.9988337,0.06646526,0.074857,510,303,662,5196
0.9866667,0.99996614,0.039506175,0.05285588,476,309,810,4480
0.8378379,0.9952583,0.04780115,0.07514511,265,183,523,2306
0.95689654,0.999025,0.05991441,0.07338342,579,346,701,5688
0.94736844,0.9988834,0.06427688,0.076793596,671,411,809,6928
0.962963,0.9998152,0.018083183,0.027690116,265,152,553,2306
0.9117647,0.9994094,0.01703163,0.018977875,579,289,822,5688
1.0,1.0000001,0.019480519,0.019508665,671,342,924,6928
0.9333334,0.9994112,0.01594533,0.016277434,624,342,878,6000
0.91453,0.99136376,0.06766917,0.06962582,1007,750,1463,7512
0.8966667,0.98950535,0.0802168,0.06787696,1618,1093,1845,12922
0.7026379,0.9495237,0.07718283,0.0712393,1672,1237,2073,13248
0.8341708,0.98638594,0.060057886,0.041447252,1381,672,1382,13120
0.61133605,0.94349575,0.05231788,0.03508498,1563,777,1510,15224
0.7857143,0.9720875,0.048336472,0.039616093,1440,778,1593,13488
0.9677419,0.99976885,0.04,0.044702187,124,83,300,966
0.9035088,0.9961492,0.06818182,0.058599457,1618,1087,2068,12922
0.9516129,0.98781484,0.060240965,0.06945983,253,138,415,2258
